work_id,recommended_date,recommended_amount,state,ida,mp_name,mp_key,constituency,work_category,work_description,sanction_date,sanction_amount,work_status,completion_date,amount_disbursed,completion_status,expenditure_amount,expenditure_date,vendor_name,vendor_key,expenditure_transaction_count,payment_status,allocated_amount,allocation_state,allocation_constituency,calamity_count,calamity_consent_amount,calamity_types,effective_sanction_amount,cost_overrun_amount,cost_deviation_pct,utilization_pct,remaining_sanction_amount,allocation_utilization_pct,expenditure_over_sanction_ratio,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,completion_delay_days,effectively_completed,dashboard_status,mp_total_projects,mp_total_sanction_amount,mp_total_expenditure_amount,mp_utilization_pct,category_median_sanction,cost_vs_category_median_pct,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,vendor_concentration,split_payment_flag,n_signals_available,flag_cost_overrun,rule_expenditure_over_sanction,flag_extreme_cost_overrun,flag_delayed_project,rule_extreme_delay,flag_suspicious_vendor,rule_vendor_concentration,flag_multiple_payments,rule_split_payment,flag_duplicate_payment,flag_duplicate_beneficiary,flag_geographic_inconsistency,flag_unusual_expenditure,flag_transaction_outlier,rule_suspicious_transaction,is_govt_body,anomaly_count,rule_score,anomaly_type,explanation,ml_anomaly_score,any_is_anomaly_v2,lof_anomaly_score,any_is_anomaly_lof,risk_score,risk_category,risk_signal_strength,dataset_version,analysis_run_id,analysis_mode,utilization_pct_completed,known_false_positive,alert_id,severity,status,action_required
WS/MP529/2024-2025/161697,,,,,,,,,,,,,,,,87858.0,2026-08-05,T Bhanumathi,T BHANUMATHI,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,15,1159001.0,77266.73333333334,1,1,7.580493890859456,0.004122011541632316,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,80.69027004857023,1,5.9999999967774995e-09,0,54.01,High,55.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1213,HIGH,Pending Verification,Review supporting records
WS/MP529/2024-2025/161698,,,,,,,,,,,,,,,,87858.0,2026-08-05,T Bhanumathi,T BHANUMATHI,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,15,1159001.0,77266.73333333334,1,1,7.580493890859456,0.004122011541632316,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,80.69027004857023,1,5.9999999967774995e-09,0,54.01,High,55.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1214,HIGH,Pending Verification,Review supporting records
WS/MP529/2024-2025/161699,,,,,,,,,,,,,,,,87858.0,2026-08-05,T Bhanumathi,T BHANUMATHI,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,15,1159001.0,77266.73333333334,1,1,7.580493890859456,0.004122011541632316,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,80.69027004857023,1,5.9999999967774995e-09,0,54.01,High,55.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1215,HIGH,Pending Verification,Review supporting records
WS/MP529/2024-2025/161700,,,,,,,,,,,,,,,,48595.0,2026-08-05,T Bhanumathi,T BHANUMATHI,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,15,1159001.0,77266.73333333334,1,1,4.192835036380469,0.004122011541632316,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,80.69027004857023,1,5.9999999967774995e-09,0,54.01,High,55.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1216,HIGH,Pending Verification,Review supporting records
WS/MP529/2024-2025/161701,,,,,,,,,,,,,,,,87858.0,2026-08-05,T Bhanumathi,T BHANUMATHI,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,15,1159001.0,77266.73333333334,1,1,7.580493890859456,0.004122011541632316,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,80.69027004857023,1,5.9999999967774995e-09,0,54.01,High,55.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1217,HIGH,Pending Verification,Review supporting records
WS/MP529/2024-2025/161702,,,,,,,,,,,,,,,,87586.0,2026-08-05,T Bhanumathi,T BHANUMATHI,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,15,1159001.0,77266.73333333334,1,1,7.557025403774458,0.004122011541632316,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,80.69027004857023,1,5.9999999967774995e-09,0,54.01,High,55.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1218,HIGH,Pending Verification,Review supporting records
WS/MP540/2026-2027/260150,,,,,,,,,,,,,,,,486000.0,2026-08-08,RM ENTERPRISE,RM ENTERPRISE,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,4,2884500.0,721125.0,1,1,16.848673946957877,0.0010992030777686177,0,2,0,False,0,0,False,0,False,0,False,0,0,0,0,0,False,False,0,0,None,No material anomaly signal detected.,86.67420183223456,1,5.9999999967774995e-09,0,52.0,High,52.5,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1219,HIGH,Pending Verification,Review supporting records
WS/MP540/2026-2027/260151,,,,,,,,,,,,,,,,249000.0,2026-08-08,RM ENTERPRISE,RM ENTERPRISE,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,4,2884500.0,721125.0,1,1,8.632345293811753,0.0010992030777686177,0,2,0,False,0,0,False,0,False,0,False,0,0,0,0,0,False,False,0,0,None,No material anomaly signal detected.,86.84518139543486,1,5.9999999967774995e-09,0,52.11,High,52.6,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1220,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196576,,,,,,,,,,,,,,,,251896.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.473006709199302,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1221,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196579,,,,,,,,,,,,,,,,186922.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,5.545420967768253,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.95605247720749,1,5.9999999967774995e-09,0,58.37,High,60.5,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1222,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196588,,,,,,,,,,,,,,,,285774.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,8.478066421518092,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.1365917929263,1,5.9999999967774995e-09,0,57.88,High,59.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1223,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196589,,,,,,,,,,,,,,,,252878.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.5021397346877325,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1224,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196590,,,,,,,,,,,,,,,,267676.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.941152475194653,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1225,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196593,,,,,,,,,,,,,,,,260120.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.7169883809068915,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1226,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196594,,,,,,,,,,,,,,,,227606.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,6.752394500325595,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1227,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196597,,,,,,,,,,,,,,,,265681.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.881966746223758,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1228,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196598,,,,,,,,,,,,,,,,55373.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,1.6427525665691116,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,88.82387729436283,1,5.9999999967774995e-09,0,58.89,High,61.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1229,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196603,,,,,,,,,,,,,,,,237046.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.03245128302497,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1230,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196604,,,,,,,,,,,,,,,,234493.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,6.956711350161463,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1231,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196613,,,,,,,,,,,,,,,,244262.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.246528586410422,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1232,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196614,,,,,,,,,,,,,,,,94797.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,2.8123456387237837,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,88.82387729436283,1,5.9999999967774995e-09,0,58.89,High,61.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1233,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196619,,,,,,,,,,,,,,,,193957.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,5.754128538349831,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1234,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196620,,,,,,,,,,,,,,,,247324.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,7.337369038595325,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,87.29704256155509,1,5.9999999967774995e-09,0,57.98,High,60.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1235,HIGH,Pending Verification,Review supporting records
WS/MP642/2025-2026/196624,,,,,,,,,,,,,,,,64940.0,2026-08-27,ARVIND SINGH SATNA,ARVIND SINGH SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,16,3370745.0,210671.5625,1,1,1.9265770623408178,0.004396812311074471,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,88.82387729436283,1,5.9999999967774995e-09,0,58.89,High,61.1,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1236,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197112,,,,,,,,,,,,,,,,63837.0,2026-07-17,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,1.0988564573674782,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,95.31329477448728,1,5.9999999967774995e-09,0,62.79,High,66.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1237,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197123,,,,,,,,,,,,,,,,233533.0,2026-07-14,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,4.019913922308368,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.68431385311116,1,5.9999999967774995e-09,0,61.81,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1238,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197124,,,,,,,,,,,,,,,,214303.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,3.6888988421013313,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.68431385311116,1,5.9999999967774995e-09,0,61.81,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1239,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197128,,,,,,,,,,,,,,,,247050.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,4.252588432925036,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.68431385311116,1,5.9999999967774995e-09,0,61.81,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1240,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197129,,,,,,,,,,,,,,,,75946.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,1.3072943984089243,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,95.31329477448728,1,5.9999999967774995e-09,0,62.79,High,66.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1241,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197131,,,,,,,,,,,,,,,,211478.0,2026-08-27,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,3.6402707816965014,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.76564007095845,1,5.9999999967774995e-09,0,61.86,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1242,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197133,,,,,,,,,,,,,,,,73031.0,2026-07-14,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,1.2571171254602238,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,95.31329477448728,1,5.9999999967774995e-09,0,62.79,High,66.0,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1243,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/197134,,,,,,,,,,,,,,,,161042.0,2026-08-27,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,2.7720920721113687,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,94.92940985282969,1,5.9999999967774995e-09,0,62.56,High,65.7,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1244,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198553,,,,,,,,,,,,,,,,256842.0,2026-08-27,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,4.421142757698166,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.68431385311116,1,5.9999999967774995e-09,0,61.81,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1245,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198554,,,,,,,,,,,,,,,,161042.0,2026-08-27,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,2.7720920721113687,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,94.92940985282969,1,5.9999999967774995e-09,0,62.56,High,65.7,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1246,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198560,,,,,,,,,,,,,,,,194842.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,3.3539074496983594,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.76564007095845,1,5.9999999967774995e-09,0,61.86,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1247,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198561,,,,,,,,,,,,,,,,159462.0,2026-08-27,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment In-Progress,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,2.744894785230083,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,94.92940985282969,1,5.9999999967774995e-09,0,62.56,High,65.7,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1248,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198562,,,,,,,,,,,,,,,,203760.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,3.507417199323235,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.76564007095845,1,5.9999999967774995e-09,0,61.86,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1249,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198564,,,,,,,,,,,,,,,,212455.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,3.657088344533853,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.68431385311116,1,5.9999999967774995e-09,0,61.81,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1250,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198565,,,,,,,,,,,,,,,,194899.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,3.354888617642811,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.76564007095845,1,5.9999999967774995e-09,0,61.86,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1251,HIGH,Pending Verification,Review supporting records
WS/MP642/2026-2027/198566,,,,,,,,,,,,,,,,267660.0,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,SHREE KRIPA ENTERPRISES SATNA,1.0,Payment Success,83154562207.6,,,0.0,40567400.0,,,,,,,,,,,,,0,Under Implementation,3639,0.0,1479356807.0,,,,29,5809403.0,200324.24137931035,1,1,4.607358105471423,0.007969222313822478,0,2,0,False,0,0,False,1,True,0,False,0,0,0,0,0,False,False,1,14,Suspicious Vendor,vendor has high project concentration,93.68431385311116,1,5.9999999967774995e-09,0,61.81,High,64.8,V22,RUN-20260905-0C8553,Early-Warning,,False,ALT-V22-1252,HIGH,Pending Verification,Review supporting records
